Date,Time,State,Candidate,Party,Traffic
2016-03-15,8:00:00,FL,trump,gop,12
2016-03-15,9:00:00,FL,trump,gop,14
2016-03-15,10:00:00,FL,trump,gop,16
2016-03-15,11:00:00,FL,trump,gop,16
2016-03-15,12:00:00,FL,trump,gop,19
2016-03-15,13:00:00,FL,trump,gop,17
2016-03-15,14:00:00,FL,trump,gop,17
2016-03-15,15:00:00,FL,trump,gop,16
2016-03-15,16:00:00,FL,trump,gop,17
2016-03-15,17:00:00,FL,trump,gop,17
2016-03-15,18:00:00,FL,trump,gop,17
2016-03-15,19:00:00,FL,trump,gop,17
2016-03-15,20:00:00,FL,trump,gop,18
2016-03-15,21:00:00,FL,trump,gop,19
2016-03-15,22:00:00,FL,trump,gop,21
2016-03-15,23:00:00,FL,trump,gop,28
2016-03-16,0:00:00,FL,trump,gop,51
2016-03-16,1:00:00,FL,trump,gop,53
2016-03-16,2:00:00,FL,trump,gop,64
2016-03-16,3:00:00,FL,trump,gop,44
2016-03-09,4:00:00,IL,trump,gop,28
2016-03-09,5:00:00,IL,trump,gop,26
2016-03-09,6:00:00,IL,trump,gop,21
2016-03-09,7:00:00,IL,trump,gop,20
2016-03-09,8:00:00,IL,trump,gop,23
2016-03-09,9:00:00,IL,trump,gop,22
2016-03-09,10:00:00,IL,trump,gop,24
2016-03-09,11:00:00,IL,trump,gop,22
2016-03-09,12:00:00,IL,trump,gop,22
2016-03-09,13:00:00,IL,trump,gop,22
2016-03-09,14:00:00,IL,trump,gop,18
2016-03-09,15:00:00,IL,trump,gop,17
2016-03-09,16:00:00,IL,trump,gop,15
2016-03-09,17:00:00,IL,trump,gop,16
2016-03-09,18:00:00,IL,trump,gop,16
2016-03-09,19:00:00,IL,trump,gop,15
2016-03-09,20:00:00,IL,trump,gop,14
2016-03-09,21:00:00,IL,trump,gop,13
2016-03-09,22:00:00,IL,trump,gop,13
2016-03-09,23:00:00,IL,trump,gop,16
2016-03-10,0:00:00,IL,trump,gop,17
2016-03-10,1:00:00,IL,trump,gop,17
2016-03-10,2:00:00,IL,trump,gop,19
2016-03-10,3:00:00,IL,trump,gop,20
2016-03-10,4:00:00,IL,trump,gop,18
2016-03-10,5:00:00,IL,trump,gop,17
2016-03-10,6:00:00,IL,trump,gop,16
2016-03-10,7:00:00,IL,trump,gop,15
2016-03-10,8:00:00,IL,trump,gop,16
2016-03-10,9:00:00,IL,trump,gop,11
2016-03-10,10:00:00,IL,trump,gop,11
2016-03-10,11:00:00,IL,trump,gop,11
2016-03-10,12:00:00,IL,trump,gop,13
2016-03-10,13:00:00,IL,trump,gop,14
2016-03-10,14:00:00,IL,trump,gop,15
2016-03-10,15:00:00,IL,trump,gop,15
2016-03-10,16:00:00,IL,trump,gop,14
2016-03-10,17:00:00,IL,trump,gop,13
2016-03-10,18:00:00,IL,trump,gop,15
2016-03-10,19:00:00,IL,trump,gop,15
2016-03-10,20:00:00,IL,trump,gop,14
2016-03-10,21:00:00,IL,trump,gop,14
2016-03-10,22:00:00,IL,trump,gop,16
2016-03-10,23:00:00,IL,trump,gop,17
2016-03-11,0:00:00,IL,trump,gop,19
2016-03-11,1:00:00,IL,trump,gop,22
2016-03-11,2:00:00,IL,trump,gop,27
2016-03-11,3:00:00,IL,trump,gop,31
2016-03-11,4:00:00,IL,trump,gop,35
2016-03-11,5:00:00,IL,trump,gop,24
2016-03-11,6:00:00,IL,trump,gop,21
2016-03-11,7:00:00,IL,trump,gop,18
2016-03-11,8:00:00,IL,trump,gop,18
2016-03-11,9:00:00,IL,trump,gop,16
2016-03-11,10:00:00,IL,trump,gop,17
2016-03-11,11:00:00,IL,trump,gop,17
2016-03-11,12:00:00,IL,trump,gop,20
2016-03-11,13:00:00,IL,trump,gop,21
2016-03-11,14:00:00,IL,trump,gop,23
2016-03-11,15:00:00,IL,trump,gop,21
2016-03-11,16:00:00,IL,trump,gop,22
2016-03-11,17:00:00,IL,trump,gop,21
2016-03-11,18:00:00,IL,trump,gop,22
2016-03-11,19:00:00,IL,trump,gop,21
2016-03-11,20:00:00,IL,trump,gop,21
2016-03-11,21:00:00,IL,trump,gop,22
2016-03-11,22:00:00,IL,trump,gop,24
2016-03-11,23:00:00,IL,trump,gop,30
2016-03-12,0:00:00,IL,trump,gop,56
2016-03-12,1:00:00,IL,trump,gop,79
2016-03-12,2:00:00,IL,trump,gop,64
2016-03-12,3:00:00,IL,trump,gop,64
2016-03-12,4:00:00,IL,trump,gop,61
2016-03-12,5:00:00,IL,trump,gop,57
2016-03-12,6:00:00,IL,trump,gop,50
2016-03-12,7:00:00,IL,trump,gop,50
2016-03-12,8:00:00,IL,trump,gop,41
2016-03-12,9:00:00,IL,trump,gop,40
2016-03-12,10:00:00,IL,trump,gop,35
2016-03-12,11:00:00,IL,trump,gop,38
2016-03-12,12:00:00,IL,trump,gop,40
2016-03-12,13:00:00,IL,trump,gop,37
2016-03-12,14:00:00,IL,trump,gop,37
2016-03-12,15:00:00,IL,trump,gop,36
2016-03-12,16:00:00,IL,trump,gop,34
2016-03-12,17:00:00,IL,trump,gop,32
2016-03-12,18:00:00,IL,trump,gop,31
2016-03-12,19:00:00,IL,trump,gop,32
2016-03-12,20:00:00,IL,trump,gop,30
2016-03-12,21:00:00,IL,trump,gop,29
2016-03-12,22:00:00,IL,trump,gop,28
2016-03-12,23:00:00,IL,trump,gop,32
2016-03-13,0:00:00,IL,trump,gop,31
2016-03-13,1:00:00,IL,trump,gop,36
2016-03-13,2:00:00,IL,trump,gop,33
2016-03-13,3:00:00,IL,trump,gop,33
2016-03-13,4:00:00,IL,trump,gop,38
2016-03-13,5:00:00,IL,trump,gop,33
2016-03-13,6:00:00,IL,trump,gop,33
2016-03-13,7:00:00,IL,trump,gop,35
2016-03-13,8:00:00,IL,trump,gop,31
2016-03-13,9:00:00,IL,trump,gop,27
2016-03-13,10:00:00,IL,trump,gop,30
2016-03-13,11:00:00,IL,trump,gop,26
2016-03-13,12:00:00,IL,trump,gop,29
2016-03-13,13:00:00,IL,trump,gop,30
2016-03-13,14:00:00,IL,trump,gop,34
2016-03-13,15:00:00,IL,trump,gop,35
2016-03-13,16:00:00,IL,trump,gop,31
2016-03-13,17:00:00,IL,trump,gop,27
2016-03-13,18:00:00,IL,trump,gop,28
2016-03-13,19:00:00,IL,trump,gop,26
2016-03-13,20:00:00,IL,trump,gop,25
2016-03-13,21:00:00,IL,trump,gop,24
2016-03-13,22:00:00,IL,trump,gop,24
2016-03-13,23:00:00,IL,trump,gop,24
2016-03-14,0:00:00,IL,trump,gop,26
2016-03-14,1:00:00,IL,trump,gop,26
2016-03-14,2:00:00,IL,trump,gop,26
2016-03-14,3:00:00,IL,trump,gop,28
2016-03-14,4:00:00,IL,trump,gop,27
2016-03-14,5:00:00,IL,trump,gop,27
2016-03-14,6:00:00,IL,trump,gop,23
2016-03-14,7:00:00,IL,trump,gop,28
2016-03-14,8:00:00,IL,trump,gop,26
2016-03-14,9:00:00,IL,trump,gop,23
2016-03-14,10:00:00,IL,trump,gop,21
2016-03-14,11:00:00,IL,trump,gop,20
2016-03-14,12:00:00,IL,trump,gop,23
2016-03-14,13:00:00,IL,trump,gop,24
2016-03-14,14:00:00,IL,trump,gop,23
2016-03-14,15:00:00,IL,trump,gop,22
2016-03-14,16:00:00,IL,trump,gop,22
2016-03-14,17:00:00,IL,trump,gop,23
2016-03-14,18:00:00,IL,trump,gop,22
2016-03-14,19:00:00,IL,trump,gop,19
2016-03-14,20:00:00,IL,trump,gop,20
2016-03-14,21:00:00,IL,trump,gop,20
2016-03-14,22:00:00,IL,trump,gop,23
2016-03-14,23:00:00,IL,trump,gop,25
2016-03-15,0:00:00,IL,trump,gop,25
2016-03-15,1:00:00,IL,trump,gop,25
2016-03-15,2:00:00,IL,trump,gop,27
2016-03-15,3:00:00,IL,trump,gop,31
2016-03-15,4:00:00,IL,trump,gop,28
2016-03-15,5:00:00,IL,trump,gop,26
2016-03-15,6:00:00,IL,trump,gop,25
2016-03-15,7:00:00,IL,trump,gop,24
2016-03-15,8:00:00,IL,trump,gop,23
2016-03-15,9:00:00,IL,trump,gop,21
2016-03-15,10:00:00,IL,trump,gop,24
2016-03-15,11:00:00,IL,trump,gop,25
2016-03-15,12:00:00,IL,trump,gop,29
2016-03-15,13:00:00,IL,trump,gop,28
2016-03-15,14:00:00,IL,trump,gop,27
2016-03-15,15:00:00,IL,trump,gop,26
2016-03-15,16:00:00,IL,trump,gop,26
2016-03-15,17:00:00,IL,trump,gop,28
2016-03-15,18:00:00,IL,trump,gop,28
2016-03-15,19:00:00,IL,trump,gop,28
2016-03-15,20:00:00,IL,trump,gop,26
2016-03-15,21:00:00,IL,trump,gop,29
2016-03-15,22:00:00,IL,trump,gop,31
2016-03-15,23:00:00,IL,trump,gop,35
2016-03-16,0:00:00,IL,trump,gop,53
2016-03-16,1:00:00,IL,trump,gop,63
2016-03-16,2:00:00,IL,trump,gop,86
2016-03-16,3:00:00,IL,trump,gop,58
2016-03-09,4:00:00,MO,trump,gop,32
2016-03-09,5:00:00,MO,trump,gop,33
2016-03-09,6:00:00,MO,trump,gop,27
2016-03-09,7:00:00,MO,trump,gop,24
2016-03-09,8:00:00,MO,trump,gop,26
2016-03-09,9:00:00,MO,trump,gop,19
2016-03-09,10:00:00,MO,trump,gop,25
2016-03-09,11:00:00,MO,trump,gop,22
2016-03-09,12:00:00,MO,trump,gop,26
2016-03-09,13:00:00,MO,trump,gop,26
2016-03-09,14:00:00,MO,trump,gop,21
2016-03-09,15:00:00,MO,trump,gop,21
2016-03-09,16:00:00,MO,trump,gop,21
2016-03-09,17:00:00,MO,trump,gop,19
2016-03-09,18:00:00,MO,trump,gop,20
2016-03-09,19:00:00,MO,trump,gop,20
2016-03-09,20:00:00,MO,trump,gop,17
2016-03-09,21:00:00,MO,trump,gop,16
2016-03-09,22:00:00,MO,trump,gop,18
2016-03-09,23:00:00,MO,trump,gop,19
2016-03-10,0:00:00,MO,trump,gop,19
2016-03-10,1:00:00,MO,trump,gop,21
2016-03-10,2:00:00,MO,trump,gop,22
2016-03-10,3:00:00,MO,trump,gop,23
2016-03-10,4:00:00,MO,trump,gop,23
2016-03-10,5:00:00,MO,trump,gop,21
2016-03-10,6:00:00,MO,trump,gop,23
2016-03-10,7:00:00,MO,trump,gop,19
2016-03-10,8:00:00,MO,trump,gop,16
2016-03-10,9:00:00,MO,trump,gop,12
2016-03-10,10:00:00,MO,trump,gop,16
2016-03-10,11:00:00,MO,trump,gop,17
2016-03-10,12:00:00,MO,trump,gop,15
2016-03-10,13:00:00,MO,trump,gop,18
2016-03-10,14:00:00,MO,trump,gop,17
2016-03-10,15:00:00,MO,trump,gop,19
2016-03-10,16:00:00,MO,trump,gop,19
2016-03-10,17:00:00,MO,trump,gop,16
2016-03-10,18:00:00,MO,trump,gop,19
2016-03-10,19:00:00,MO,trump,gop,17
2016-03-10,20:00:00,MO,trump,gop,16
2016-03-10,21:00:00,MO,trump,gop,16
2016-03-10,22:00:00,MO,trump,gop,16
2016-03-10,23:00:00,MO,trump,gop,22
2016-03-11,0:00:00,MO,trump,gop,24
2016-03-11,1:00:00,MO,trump,gop,26
2016-03-11,2:00:00,MO,trump,gop,34
2016-03-11,3:00:00,MO,trump,gop,36
2016-03-11,4:00:00,MO,trump,gop,41
2016-03-11,5:00:00,MO,trump,gop,29
2016-03-11,6:00:00,MO,trump,gop,25
2016-03-11,7:00:00,MO,trump,gop,22
2016-03-11,8:00:00,MO,trump,gop,22
2016-03-11,9:00:00,MO,trump,gop,29
2016-03-11,10:00:00,MO,trump,gop,22
2016-03-11,11:00:00,MO,trump,gop,26
2016-03-11,12:00:00,MO,trump,gop,31
2016-03-11,13:00:00,MO,trump,gop,29
2016-03-11,14:00:00,MO,trump,gop,33
2016-03-11,15:00:00,MO,trump,gop,30
2016-03-11,16:00:00,MO,trump,gop,30
2016-03-11,17:00:00,MO,trump,gop,34
2016-03-11,18:00:00,MO,trump,gop,44
2016-03-11,19:00:00,MO,trump,gop,37
2016-03-11,20:00:00,MO,trump,gop,33
2016-03-11,21:00:00,MO,trump,gop,34
2016-03-11,22:00:00,MO,trump,gop,30
2016-03-11,23:00:00,MO,trump,gop,36
2016-03-12,0:00:00,MO,trump,gop,44
2016-03-12,1:00:00,MO,trump,gop,49
2016-03-12,2:00:00,MO,trump,gop,48
2016-03-12,3:00:00,MO,trump,gop,50
2016-03-12,4:00:00,MO,trump,gop,48
2016-03-12,5:00:00,MO,trump,gop,48
2016-03-12,6:00:00,MO,trump,gop,41
2016-03-12,7:00:00,MO,trump,gop,37
2016-03-12,8:00:00,MO,trump,gop,40
2016-03-12,9:00:00,MO,trump,gop,37
2016-03-12,10:00:00,MO,trump,gop,33
2016-03-12,11:00:00,MO,trump,gop,40
2016-03-12,12:00:00,MO,trump,gop,36
2016-03-12,13:00:00,MO,trump,gop,34
2016-03-12,14:00:00,MO,trump,gop,32
2016-03-12,15:00:00,MO,trump,gop,33
2016-03-12,16:00:00,MO,trump,gop,35
2016-03-12,17:00:00,MO,trump,gop,38
2016-03-12,18:00:00,MO,trump,gop,34
2016-03-12,19:00:00,MO,trump,gop,35
2016-03-12,20:00:00,MO,trump,gop,35
2016-03-12,21:00:00,MO,trump,gop,33
2016-03-12,22:00:00,MO,trump,gop,33
2016-03-12,23:00:00,MO,trump,gop,39
2016-03-13,0:00:00,MO,trump,gop,49
2016-03-13,1:00:00,MO,trump,gop,53
2016-03-13,2:00:00,MO,trump,gop,43
2016-03-13,3:00:00,MO,trump,gop,44
2016-03-13,4:00:00,MO,trump,gop,44
2016-03-13,5:00:00,MO,trump,gop,36
2016-03-13,6:00:00,MO,trump,gop,40
2016-03-13,7:00:00,MO,trump,gop,36
2016-03-13,8:00:00,MO,trump,gop,35
2016-03-13,9:00:00,MO,trump,gop,31
2016-03-13,10:00:00,MO,trump,gop,33
2016-03-13,11:00:00,MO,trump,gop,28
2016-03-13,12:00:00,MO,trump,gop,37
2016-03-13,13:00:00,MO,trump,gop,35
2016-03-13,14:00:00,MO,trump,gop,33
2016-03-13,15:00:00,MO,trump,gop,32
2016-03-13,16:00:00,MO,trump,gop,28
2016-03-13,17:00:00,MO,trump,gop,26
2016-03-13,18:00:00,MO,trump,gop,25
2016-03-13,19:00:00,MO,trump,gop,27
2016-03-13,20:00:00,MO,trump,gop,26
2016-03-13,21:00:00,MO,trump,gop,24
2016-03-13,22:00:00,MO,trump,gop,25
2016-03-13,23:00:00,MO,trump,gop,25
2016-03-14,0:00:00,MO,trump,gop,28
2016-03-14,1:00:00,MO,trump,gop,26
2016-03-14,2:00:00,MO,trump,gop,26
2016-03-14,3:00:00,MO,trump,gop,30
2016-03-14,4:00:00,MO,trump,gop,31
2016-03-14,5:00:00,MO,trump,gop,29
2016-03-14,6:00:00,MO,trump,gop,26
2016-03-14,7:00:00,MO,trump,gop,25
2016-03-14,8:00:00,MO,trump,gop,28
2016-03-14,9:00:00,MO,trump,gop,22
2016-03-14,10:00:00,MO,trump,gop,21
2016-03-14,11:00:00,MO,trump,gop,27
2016-03-14,12:00:00,MO,trump,gop,25
2016-03-14,13:00:00,MO,trump,gop,23
2016-03-14,14:00:00,MO,trump,gop,24
2016-03-14,15:00:00,MO,trump,gop,23
2016-03-14,16:00:00,MO,trump,gop,24
2016-03-14,17:00:00,MO,trump,gop,24
2016-03-14,18:00:00,MO,trump,gop,25
2016-03-14,19:00:00,MO,trump,gop,23
2016-03-14,20:00:00,MO,trump,gop,19
2016-03-14,21:00:00,MO,trump,gop,23
2016-03-14,22:00:00,MO,trump,gop,24
2016-03-14,23:00:00,MO,trump,gop,31
2016-03-15,0:00:00,MO,trump,gop,29
2016-03-15,1:00:00,MO,trump,gop,29
2016-03-15,2:00:00,MO,trump,gop,32
2016-03-15,3:00:00,MO,trump,gop,35
2016-03-15,4:00:00,MO,trump,gop,35
2016-03-15,5:00:00,MO,trump,gop,37
2016-03-15,6:00:00,MO,trump,gop,33
2016-03-15,7:00:00,MO,trump,gop,30
2016-03-15,8:00:00,MO,trump,gop,22
2016-03-15,9:00:00,MO,trump,gop,27
2016-03-15,10:00:00,MO,trump,gop,28
2016-03-15,11:00:00,MO,trump,gop,35
2016-03-15,12:00:00,MO,trump,gop,32
2016-03-15,13:00:00,MO,trump,gop,36
2016-03-15,14:00:00,MO,trump,gop,34
2016-03-15,15:00:00,MO,trump,gop,29
2016-03-15,16:00:00,MO,trump,gop,30
2016-03-15,17:00:00,MO,trump,gop,35
2016-03-15,18:00:00,MO,trump,gop,31
2016-03-15,19:00:00,MO,trump,gop,31
2016-03-15,20:00:00,MO,trump,gop,30
2016-03-15,21:00:00,MO,trump,gop,31
2016-03-15,22:00:00,MO,trump,gop,38
2016-03-15,23:00:00,MO,trump,gop,39
2016-03-16,0:00:00,MO,trump,gop,58
2016-03-16,1:00:00,MO,trump,gop,69
2016-03-16,2:00:00,MO,trump,gop,87
2016-03-16,3:00:00,MO,trump,gop,66
2016-03-09,4:00:00,NC,trump,gop,29
2016-03-09,5:00:00,NC,trump,gop,27
2016-03-09,6:00:00,NC,trump,gop,23
2016-03-09,7:00:00,NC,trump,gop,26
2016-03-09,8:00:00,NC,trump,gop,21
2016-03-09,9:00:00,NC,trump,gop,24
2016-03-09,10:00:00,NC,trump,gop,22
2016-03-09,11:00:00,NC,trump,gop,28
2016-03-09,12:00:00,NC,trump,gop,25
2016-03-09,13:00:00,NC,trump,gop,21
2016-03-09,14:00:00,NC,trump,gop,19
2016-03-09,15:00:00,NC,trump,gop,17
2016-03-09,16:00:00,NC,trump,gop,18
2016-03-09,17:00:00,NC,trump,gop,18
2016-03-09,18:00:00,NC,trump,gop,17
2016-03-09,19:00:00,NC,trump,gop,16
2016-03-09,20:00:00,NC,trump,gop,16
2016-03-09,21:00:00,NC,trump,gop,16
2016-03-09,22:00:00,NC,trump,gop,18
2016-03-09,23:00:00,NC,trump,gop,22
2016-03-10,0:00:00,NC,trump,gop,24
2016-03-10,1:00:00,NC,trump,gop,23
2016-03-10,2:00:00,NC,trump,gop,22
2016-03-10,3:00:00,NC,trump,gop,27
2016-03-10,4:00:00,NC,trump,gop,25
2016-03-10,5:00:00,NC,trump,gop,22
2016-03-10,6:00:00,NC,trump,gop,19
2016-03-10,7:00:00,NC,trump,gop,15
2016-03-10,8:00:00,NC,trump,gop,12
2016-03-10,9:00:00,NC,trump,gop,16
2016-03-10,10:00:00,NC,trump,gop,18
2016-03-10,11:00:00,NC,trump,gop,18
2016-03-10,12:00:00,NC,trump,gop,20
2016-03-10,13:00:00,NC,trump,gop,18
2016-03-10,14:00:00,NC,trump,gop,16
2016-03-10,15:00:00,NC,trump,gop,15
2016-03-10,16:00:00,NC,trump,gop,16
2016-03-10,17:00:00,NC,trump,gop,15
2016-03-10,18:00:00,NC,trump,gop,16
2016-03-10,19:00:00,NC,trump,gop,15
2016-03-10,20:00:00,NC,trump,gop,13
2016-03-10,21:00:00,NC,trump,gop,14
2016-03-10,22:00:00,NC,trump,gop,15
2016-03-10,23:00:00,NC,trump,gop,17
2016-03-11,0:00:00,NC,trump,gop,21
2016-03-11,1:00:00,NC,trump,gop,24
2016-03-11,2:00:00,NC,trump,gop,30
2016-03-11,3:00:00,NC,trump,gop,29
2016-03-11,4:00:00,NC,trump,gop,34
2016-03-11,5:00:00,NC,trump,gop,21
2016-03-11,6:00:00,NC,trump,gop,21
2016-03-11,7:00:00,NC,trump,gop,16
2016-03-11,8:00:00,NC,trump,gop,16
2016-03-11,9:00:00,NC,trump,gop,22
2016-03-11,10:00:00,NC,trump,gop,20
2016-03-11,11:00:00,NC,trump,gop,23
2016-03-11,12:00:00,NC,trump,gop,21
2016-03-11,13:00:00,NC,trump,gop,17
2016-03-11,14:00:00,NC,trump,gop,20
2016-03-11,15:00:00,NC,trump,gop,19
2016-03-11,16:00:00,NC,trump,gop,17
2016-03-11,17:00:00,NC,trump,gop,18
2016-03-11,18:00:00,NC,trump,gop,17
2016-03-11,19:00:00,NC,trump,gop,17
2016-03-11,20:00:00,NC,trump,gop,16
2016-03-11,21:00:00,NC,trump,gop,17
2016-03-11,22:00:00,NC,trump,gop,17
2016-03-11,23:00:00,NC,trump,gop,21
2016-03-12,0:00:00,NC,trump,gop,27
2016-03-12,1:00:00,NC,trump,gop,34
2016-03-12,2:00:00,NC,trump,gop,32
2016-03-12,3:00:00,NC,trump,gop,38
2016-03-12,4:00:00,NC,trump,gop,32
2016-03-12,5:00:00,NC,trump,gop,33
2016-03-12,6:00:00,NC,trump,gop,30
2016-03-12,7:00:00,NC,trump,gop,31
2016-03-12,8:00:00,NC,trump,gop,25
2016-03-12,9:00:00,NC,trump,gop,24
2016-03-12,10:00:00,NC,trump,gop,21
2016-03-12,11:00:00,NC,trump,gop,25
2016-03-12,12:00:00,NC,trump,gop,25
2016-03-12,13:00:00,NC,trump,gop,24
2016-03-12,14:00:00,NC,trump,gop,21
2016-03-12,15:00:00,NC,trump,gop,22
2016-03-12,16:00:00,NC,trump,gop,24
2016-03-12,17:00:00,NC,trump,gop,24
2016-03-12,18:00:00,NC,trump,gop,26
2016-03-12,19:00:00,NC,trump,gop,23
2016-03-12,20:00:00,NC,trump,gop,24
2016-03-12,21:00:00,NC,trump,gop,22
2016-03-12,22:00:00,NC,trump,gop,24
2016-03-12,23:00:00,NC,trump,gop,26
2016-03-13,0:00:00,NC,trump,gop,26
2016-03-13,1:00:00,NC,trump,gop,31
2016-03-13,2:00:00,NC,trump,gop,29
2016-03-13,3:00:00,NC,trump,gop,29
2016-03-13,4:00:00,NC,trump,gop,28
2016-03-13,5:00:00,NC,trump,gop,27
2016-03-13,6:00:00,NC,trump,gop,26
2016-03-13,7:00:00,NC,trump,gop,27
2016-03-13,8:00:00,NC,trump,gop,20
2016-03-13,9:00:00,NC,trump,gop,23
2016-03-13,10:00:00,NC,trump,gop,20
2016-03-13,11:00:00,NC,trump,gop,21
2016-03-13,12:00:00,NC,trump,gop,23
2016-03-13,13:00:00,NC,trump,gop,27
2016-03-13,14:00:00,NC,trump,gop,26
2016-03-13,15:00:00,NC,trump,gop,24
2016-03-13,16:00:00,NC,trump,gop,24
2016-03-13,17:00:00,NC,trump,gop,22
2016-03-13,18:00:00,NC,trump,gop,25
2016-03-13,19:00:00,NC,trump,gop,23
2016-03-13,20:00:00,NC,trump,gop,22
2016-03-13,21:00:00,NC,trump,gop,21
2016-03-13,22:00:00,NC,trump,gop,21
2016-03-13,23:00:00,NC,trump,gop,23
2016-03-14,0:00:00,NC,trump,gop,28
2016-03-14,1:00:00,NC,trump,gop,25
2016-03-14,2:00:00,NC,trump,gop,25
2016-03-14,3:00:00,NC,trump,gop,27
2016-03-14,4:00:00,NC,trump,gop,29
2016-03-14,5:00:00,NC,trump,gop,25
2016-03-14,6:00:00,NC,trump,gop,25
2016-03-14,7:00:00,NC,trump,gop,20
2016-03-14,8:00:00,NC,trump,gop,26
2016-03-14,9:00:00,NC,trump,gop,25
2016-03-14,10:00:00,NC,trump,gop,27
2016-03-14,11:00:00,NC,trump,gop,28
2016-03-14,12:00:00,NC,trump,gop,26
2016-03-14,13:00:00,NC,trump,gop,27
2016-03-14,14:00:00,NC,trump,gop,30
2016-03-14,15:00:00,NC,trump,gop,30
2016-03-14,16:00:00,NC,trump,gop,30
2016-03-14,17:00:00,NC,trump,gop,26
2016-03-14,18:00:00,NC,trump,gop,24
2016-03-14,19:00:00,NC,trump,gop,23
2016-03-14,20:00:00,NC,trump,gop,22
2016-03-14,21:00:00,NC,trump,gop,24
2016-03-14,22:00:00,NC,trump,gop,28
2016-03-14,23:00:00,NC,trump,gop,29
2016-03-15,0:00:00,NC,trump,gop,27
2016-03-15,1:00:00,NC,trump,gop,30
2016-03-15,2:00:00,NC,trump,gop,30
2016-03-15,3:00:00,NC,trump,gop,31
2016-03-15,4:00:00,NC,trump,gop,29
2016-03-15,5:00:00,NC,trump,gop,26
2016-03-15,6:00:00,NC,trump,gop,26
2016-03-15,7:00:00,NC,trump,gop,22
2016-03-15,8:00:00,NC,trump,gop,19
2016-03-15,9:00:00,NC,trump,gop,20
2016-03-15,10:00:00,NC,trump,gop,23
2016-03-15,11:00:00,NC,trump,gop,29
2016-03-15,12:00:00,NC,trump,gop,30
2016-03-15,13:00:00,NC,trump,gop,26
2016-03-15,14:00:00,NC,trump,gop,25
2016-03-15,15:00:00,NC,trump,gop,25
2016-03-15,16:00:00,NC,trump,gop,26
2016-03-15,17:00:00,NC,trump,gop,25
2016-03-15,18:00:00,NC,trump,gop,26
2016-03-15,19:00:00,NC,trump,gop,25
2016-03-15,20:00:00,NC,trump,gop,24
2016-03-15,21:00:00,NC,trump,gop,27
2016-03-15,22:00:00,NC,trump,gop,30
2016-03-15,23:00:00,NC,trump,gop,37
2016-03-16,0:00:00,NC,trump,gop,56
2016-03-16,1:00:00,NC,trump,gop,64
2016-03-16,2:00:00,NC,trump,gop,82
2016-03-16,3:00:00,NC,trump,gop,58
2016-03-09,4:00:00,OH,trump,gop,15
2016-03-09,5:00:00,OH,trump,gop,15
2016-03-09,6:00:00,OH,trump,gop,14
2016-03-09,7:00:00,OH,trump,gop,13
2016-03-09,8:00:00,OH,trump,gop,15
2016-03-09,9:00:00,OH,trump,gop,14
2016-03-09,10:00:00,OH,trump,gop,14
2016-03-09,11:00:00,OH,trump,gop,14
2016-03-09,12:00:00,OH,trump,gop,12
2016-03-09,13:00:00,OH,trump,gop,11
2016-03-09,14:00:00,OH,trump,gop,10
2016-03-09,15:00:00,OH,trump,gop,9
2016-03-09,16:00:00,OH,trump,gop,8
2016-03-09,17:00:00,OH,trump,gop,10
2016-03-09,18:00:00,OH,trump,gop,8
2016-03-09,19:00:00,OH,trump,gop,7
2016-03-09,20:00:00,OH,trump,gop,6
2016-03-09,21:00:00,OH,trump,gop,7
2016-03-09,22:00:00,OH,trump,gop,8
2016-03-09,23:00:00,OH,trump,gop,10
2016-03-10,0:00:00,OH,trump,gop,11
2016-03-10,1:00:00,OH,trump,gop,10
2016-03-10,2:00:00,OH,trump,gop,10
2016-03-10,3:00:00,OH,trump,gop,11
2016-03-10,4:00:00,OH,trump,gop,11
2016-03-10,5:00:00,OH,trump,gop,10
2016-03-10,6:00:00,OH,trump,gop,9
2016-03-10,7:00:00,OH,trump,gop,9
2016-03-10,8:00:00,OH,trump,gop,7
2016-03-10,9:00:00,OH,trump,gop,7
2016-03-10,10:00:00,OH,trump,gop,6
2016-03-10,11:00:00,OH,trump,gop,8
2016-03-10,12:00:00,OH,trump,gop,9
2016-03-10,13:00:00,OH,trump,gop,9
2016-03-10,14:00:00,OH,trump,gop,8
2016-03-10,15:00:00,OH,trump,gop,8
2016-03-10,16:00:00,OH,trump,gop,8
2016-03-10,17:00:00,OH,trump,gop,9
2016-03-10,18:00:00,OH,trump,gop,8
2016-03-10,19:00:00,OH,trump,gop,8
2016-03-10,20:00:00,OH,trump,gop,7
2016-03-10,21:00:00,OH,trump,gop,7
2016-03-10,22:00:00,OH,trump,gop,8
2016-03-10,23:00:00,OH,trump,gop,10
2016-03-11,0:00:00,OH,trump,gop,11
2016-03-11,1:00:00,OH,trump,gop,11
2016-03-11,2:00:00,OH,trump,gop,16
2016-03-11,3:00:00,OH,trump,gop,17
2016-03-11,4:00:00,OH,trump,gop,19
2016-03-11,5:00:00,OH,trump,gop,12
2016-03-11,6:00:00,OH,trump,gop,10
2016-03-11,7:00:00,OH,trump,gop,10
2016-03-11,8:00:00,OH,trump,gop,10
2016-03-11,9:00:00,OH,trump,gop,8
2016-03-11,10:00:00,OH,trump,gop,9
2016-03-11,11:00:00,OH,trump,gop,10
2016-03-11,12:00:00,OH,trump,gop,11
2016-03-11,13:00:00,OH,trump,gop,10
